LYLTY_CARD_NBR,Years as Customers,LIFESTAGE,PREMIUM_CUSTOMER,STORE_NBR
255245,10,YOUNG SINGLES/COUPLES,Mainstream,255
255246,7,YOUNG SINGLES/COUPLES,Premium,255
255247, 5,NEW FAMILIES,Premium,255
255248, 1,RETIREES,Premium,255
255249, 4,OLDER FAMILIES,Budget,255
255251, 13,OLDER SINGLES/COUPLES,Budget,255
255252, 4,YOUNG FAMILIES,Budget,255
255254, 8,OLDER SINGLES/COUPLES,Premium,255
255255, 7,RETIREES,Mainstream,255
255256,4,YOUNG SINGLES/COUPLES,Budget,255
255257, 7,NEW FAMILIES,Budget,255
255259, 4,RETIREES,Mainstream,255
255260, 10,OLDER SINGLES/COUPLES,Premium,255
255261, 5,OLDER SINGLES/COUPLES,Mainstream,255
255262, 4,YOUNG FAMILIES,Mainstream,255
255266,10,YOUNG SINGLES/COUPLES,Budget,255
255267, 15,OLDER FAMILIES,Mainstream,255
255268,4,YOUNG SINGLES/COUPLES,Budget,255
255269,1,YOUNG SINGLES/COUPLES,Mainstream,255
255270, 4,MIDAGE SINGLES/COUPLES,Premium,255
255271, 8,OLDER FAMILIES,Premium,255
255274, 6,OLDER SINGLES/COUPLES,Budget,255
255275, 11,OLDER SINGLES/COUPLES,Budget,255
255276, 6,MIDAGE SINGLES/COUPLES,Budget,255
255278, 14,OLDER FAMILIES,Budget,255
255279, 6,NEW FAMILIES,Budget,255
255280,7,YOUNG SINGLES/COUPLES,Mainstream,255
255281, 14,OLDER FAMILIES,Budget,255
255282,2,YOUNG SINGLES/COUPLES,Budget,255
255285, 2,YOUNG FAMILIES,Mainstream,255
255287, 8,NEW FAMILIES,Budget,255
255290, 8,MIDAGE SINGLES/COUPLES,Premium,255
255291, 11,MIDAGE SINGLES/COUPLES,Premium,255
255292,2,YOUNG SINGLES/COUPLES,Mainstream,255
255293, 15,OLDER SINGLES/COUPLES,Mainstream,255
255295,8,YOUNG SINGLES/COUPLES,Mainstream,255
255296,6,YOUNG SINGLES/COUPLES,Premium,255
255298,2,YOUNG SINGLES/COUPLES,Mainstream,255
255299, 4,OLDER SINGLES/COUPLES,Budget,255
255300, 2,RETIREES,Budget,255
255301,1,YOUNG SINGLES/COUPLES,Mainstream,255
255302, 11,OLDER SINGLES/COUPLES,Budget,255
255303,4,YOUNG SINGLES/COUPLES,Budget,255
255304, 10,YOUNG FAMILIES,Budget,255
255305, 7,YOUNG FAMILIES,Mainstream,255
255306, 11,MIDAGE SINGLES/COUPLES,Premium,255
255308, 13,RETIREES,Mainstream,255
255309, 1,MIDAGE SINGLES/COUPLES,Mainstream,255
255312,7,YOUNG SINGLES/COUPLES,Budget,255
255313, 10,RETIREES,Mainstream,255
255314,6,YOUNG SINGLES/COUPLES,Mainstream,255
255315, 6,OLDER FAMILIES,Mainstream,255
255316,8,YOUNG SINGLES/COUPLES,Mainstream,255
255317, 2,OLDER SINGLES/COUPLES,Mainstream,255
255318, 8,OLDER SINGLES/COUPLES,Premium,255
255319, 15,MIDAGE SINGLES/COUPLES,Premium,255
255320, 15,RETIREES,Premium,255
255322,2,YOUNG SINGLES/COUPLES,Mainstream,255
255323,8,YOUNG SINGLES/COUPLES,Budget,255
255324, 7,YOUNG FAMILIES,Mainstream,255
255325, 11,RETIREES,Budget,255
255326, 9,MIDAGE SINGLES/COUPLES,Mainstream,255
255327,6,YOUNG SINGLES/COUPLES,Mainstream,255
255328, 3,YOUNG FAMILIES,Budget,255
255329,3,YOUNG SINGLES/COUPLES,Mainstream,255
255330, 14,MIDAGE SINGLES/COUPLES,Budget,255
255331, 12,RETIREES,Mainstream,255
255332, 3,YOUNG FAMILIES,Budget,255
255333,9,YOUNG SINGLES/COUPLES,Budget,255
255334, 11,RETIREES,Premium,255
255336, 13,OLDER FAMILIES,Budget,255
255337, 14,OLDER FAMILIES,Premium,255
255339,4,YOUNG SINGLES/COUPLES,Premium,255
255340,3,YOUNG SINGLES/COUPLES,Mainstream,255
255341,3,YOUNG SINGLES/COUPLES,Mainstream,255
255342,4,YOUNG SINGLES/COUPLES,Mainstream,255
255344, 2,YOUNG FAMILIES,Mainstream,255
255345, 12,RETIREES,Budget,255
255346, 6,RETIREES,Mainstream,255
255347, 1,YOUNG FAMILIES,Premium,255
255348, 5,NEW FAMILIES,Mainstream,255
255351, 10,RETIREES,Mainstream,255
255353, 8,RETIREES,Premium,255
255355, 8,RETIREES,Mainstream,255
255357, 7,RETIREES,Mainstream,255
255361,8,YOUNG SINGLES/COUPLES,Budget,255
255363, 10,YOUNG FAMILIES,Mainstream,255
255364,6,YOUNG SINGLES/COUPLES,Mainstream,255
255367, 10,YOUNG FAMILIES,Budget,255
255368, 1,YOUNG FAMILIES,Premium,255
255370,6,YOUNG SINGLES/COUPLES,Premium,255
255371, 4,OLDER SINGLES/COUPLES,Mainstream,255
255373, 14,NEW FAMILIES,Budget,255
255376, 8,OLDER FAMILIES,Budget,255
255377,3,YOUNG SINGLES/COUPLES,Mainstream,255
255378, 2,RETIREES,Mainstream,255
255379, 2,MIDAGE SINGLES/COUPLES,Mainstream,255
255380, 5,NEW FAMILIES,Premium,255
255381, 12,RETIREES,Mainstream,255
255383, 13,OLDER SINGLES/COUPLES,Budget,255
255384, 11,RETIREES,Premium,255
255385,3,YOUNG SINGLES/COUPLES,Premium,255
255386, 14,RETIREES,Mainstream,255
255388, 4,OLDER SINGLES/COUPLES,Mainstream,255
255389, 15,OLDER SINGLES/COUPLES,Mainstream,255
255390, 8,RETIREES,Budget,255
255392, 6,MIDAGE SINGLES/COUPLES,Premium,255
255394,6,YOUNG SINGLES/COUPLES,Mainstream,255
255396, 10,OLDER SINGLES/COUPLES,Premium,255
255397, 5,OLDER SINGLES/COUPLES,Budget,255
255398,7,YOUNG SINGLES/COUPLES,Mainstream,255
255399,6,YOUNG SINGLES/COUPLES,Mainstream,255
255400, 14,MIDAGE SINGLES/COUPLES,Premium,255
255401, 2,OLDER SINGLES/COUPLES,Premium,255
255402, 12,OLDER SINGLES/COUPLES,Budget,255
255403, 9,YOUNG FAMILIES,Premium,255
255404, 15,RETIREES,Mainstream,255
255405, 14,MIDAGE SINGLES/COUPLES,Mainstream,255
255407, 2,OLDER FAMILIES,Premium,255
255408, 4,YOUNG FAMILIES,Budget,255
255409, 4,MIDAGE SINGLES/COUPLES,Premium,255
255410,7,YOUNG SINGLES/COUPLES,Mainstream,255
255411, 15,OLDER SINGLES/COUPLES,Premium,255
255413, 11,RETIREES,Premium,255
255414, 15,OLDER SINGLES/COUPLES,Mainstream,255
255415, 3,RETIREES,Budget,255
255416, 2,MIDAGE SINGLES/COUPLES,Premium,255
255417, 14,OLDER SINGLES/COUPLES,Budget,255
255418, 1,RETIREES,Mainstream,255
255420,4,YOUNG SINGLES/COUPLES,Budget,255
255421,6,YOUNG SINGLES/COUPLES,Budget,255
255422, 13,OLDER FAMILIES,Budget,255
255424, 2,YOUNG FAMILIES,Budget,255
255425,9,YOUNG SINGLES/COUPLES,Mainstream,255
255426, 11,OLDER SINGLES/COUPLES,Budget,255
255428, 15,MIDAGE SINGLES/COUPLES,Premium,255
255429, 15,OLDER FAMILIES,Mainstream,255
255430, 14,RETIREES,Mainstream,255
255431,3,YOUNG SINGLES/COUPLES,Mainstream,255
255432, 1,MIDAGE SINGLES/COUPLES,Premium,255
255433, 15,MIDAGE SINGLES/COUPLES,Budget,255
255434, 12,RETIREES,Mainstream,255
255435, 12,OLDER SINGLES/COUPLES,Budget,255
255436,2,YOUNG SINGLES/COUPLES,Mainstream,255
255437, 11,OLDER SINGLES/COUPLES,Premium,255
255438, 11,RETIREES,Budget,255
255439, 14,OLDER SINGLES/COUPLES,Premium,255
255440, 9,RETIREES,Budget,255
255441,9,YOUNG SINGLES/COUPLES,Mainstream,255
255443, 15,RETIREES,Mainstream,255
255446, 9,RETIREES,Mainstream,255
255447, 7,OLDER SINGLES/COUPLES,Premium,255
255449, 14,NEW FAMILIES,Budget,255
255450, 4,YOUNG FAMILIES,Mainstream,255
255451, 9,MIDAGE SINGLES/COUPLES,Premium,255
255452, 4,RETIREES,Premium,255
255453, 10,MIDAGE SINGLES/COUPLES,Mainstream,255
255455,3,YOUNG SINGLES/COUPLES,Budget,255
255456, 10,RETIREES,Mainstream,255
255458, 13,RETIREES,Budget,255
255459, 10,RETIREES,Mainstream,255
255463, 9,RETIREES,Mainstream,255
255464,4,YOUNG SINGLES/COUPLES,Budget,255
255467, 8,RETIREES,Budget,255
255468, 4,OLDER FAMILIES,Premium,255
255469, 5,RETIREES,Mainstream,255
255470,8,YOUNG SINGLES/COUPLES,Premium,255
255471,6,YOUNG SINGLES/COUPLES,Premium,255
255472, 9,OLDER FAMILIES,Premium,255
255473, 12,RETIREES,Mainstream,255
255474, 5,RETIREES,Premium,255
255476, 2,RETIREES,Mainstream,255
255479,2,YOUNG SINGLES/COUPLES,Mainstream,255
255480, 6,OLDER FAMILIES,Budget,255
255481, 2,OLDER SINGLES/COUPLES,Premium,255
255482,6,YOUNG SINGLES/COUPLES,Mainstream,255
256000, 10,RETIREES,Premium,256
256001, 8,RETIREES,Premium,256
256002, 11,OLDER FAMILIES,Budget,256
256005, 12,MIDAGE SINGLES/COUPLES,Budget,256
256007, 11,RETIREES,Premium,256
256008, 7,OLDER SINGLES/COUPLES,Budget,256
256010, 12,MIDAGE SINGLES/COUPLES,Mainstream,256
256014,10,YOUNG SINGLES/COUPLES,Premium,256
256015, 7,MIDAGE SINGLES/COUPLES,Mainstream,256
256016, 10,YOUNG FAMILIES,Budget,256
256018,4,YOUNG SINGLES/COUPLES,Premium,256
256019,10,YOUNG SINGLES/COUPLES,Mainstream,256
256020, 13,OLDER SINGLES/COUPLES,Mainstream,256
256022, 6,NEW FAMILIES,Mainstream,256
256023, 9,RETIREES,Premium,256
256024, 2,OLDER SINGLES/COUPLES,Premium,256
256025, 2,OLDER SINGLES/COUPLES,Premium,256
256026, 6,OLDER SINGLES/COUPLES,Premium,256
256027,5,YOUNG SINGLES/COUPLES,Budget,256
256028, 8,YOUNG FAMILIES,Premium,256
256029,2,YOUNG SINGLES/COUPLES,Budget,256
256030, 7,RETIREES,Mainstream,256
256031, 15,RETIREES,Premium,256
256032, 13,MIDAGE SINGLES/COUPLES,Budget,256
256035, 6,RETIREES,Budget,256
256038,5,YOUNG SINGLES/COUPLES,Budget,256
256039, 11,OLDER SINGLES/COUPLES,Mainstream,256
256041, 13,MIDAGE SINGLES/COUPLES,Budget,256
256042,5,YOUNG SINGLES/COUPLES,Mainstream,256
256043, 7,OLDER SINGLES/COUPLES,Budget,256
256044, 11,RETIREES,Budget,256
256046, 3,MIDAGE SINGLES/COUPLES,Mainstream,256
256048, 10,RETIREES,Mainstream,256
256049, 1,YOUNG FAMILIES,Mainstream,256
256050, 6,RETIREES,Mainstream,256
256051,4,YOUNG SINGLES/COUPLES,Mainstream,256
256052, 8,MIDAGE SINGLES/COUPLES,Budget,256
256053, 5,OLDER SINGLES/COUPLES,Mainstream,256
256054, 10,NEW FAMILIES,Budget,256
256055,1,YOUNG SINGLES/COUPLES,Budget,256
256056, 1,YOUNG FAMILIES,Budget,256
256057, 14,OLDER SINGLES/COUPLES,Budget,256
256059, 14,OLDER SINGLES/COUPLES,Premium,256
256060, 3,RETIREES,Mainstream,256
256061, 11,OLDER SINGLES/COUPLES,Budget,256
256062, 6,YOUNG FAMILIES,Premium,256
256063,7,YOUNG SINGLES/COUPLES,Mainstream,256
256064, 2,RETIREES,Premium,256
256065, 1,NEW FAMILIES,Budget,256
256066, 6,RETIREES,Mainstream,256
256067, 8,OLDER FAMILIES,Mainstream,256
256070,6,YOUNG SINGLES/COUPLES,Mainstream,256
256071, 12,MIDAGE SINGLES/COUPLES,Mainstream,256
256073, 4,RETIREES,Premium,256
256076, 15,MIDAGE SINGLES/COUPLES,Premium,256
256078,5,YOUNG SINGLES/COUPLES,Mainstream,256
256079, 10,RETIREES,Mainstream,256
256080, 5,OLDER FAMILIES,Mainstream,256
256081, 8,RETIREES,Premium,256
256082, 10,RETIREES,Mainstream,256
256083, 4,YOUNG FAMILIES,Mainstream,256
256084, 9,MIDAGE SINGLES/COUPLES,Premium,256
256085, 12,RETIREES,Mainstream,256
256086, 13,MIDAGE SINGLES/COUPLES,Premium,256
256087,4,YOUNG SINGLES/COUPLES,Mainstream,256
256089, 4,MIDAGE SINGLES/COUPLES,Mainstream,256
256090, 4,RETIREES,Mainstream,256
256091, 12,MIDAGE SINGLES/COUPLES,Mainstream,256
256093, 15,RETIREES,Mainstream,256
256094, 13,RETIREES,Budget,256
256096, 1,RETIREES,Budget,256
256097, 4,YOUNG FAMILIES,Mainstream,256
256099, 2,NEW FAMILIES,Budget,256
256100,3,YOUNG SINGLES/COUPLES,Mainstream,256
256101,9,YOUNG SINGLES/COUPLES,Budget,256
256102, 12,RETIREES,Premium,256
256103,8,YOUNG SINGLES/COUPLES,Budget,256
256107,6,YOUNG SINGLES/COUPLES,Mainstream,256
256108,7,YOUNG SINGLES/COUPLES,Mainstream,256
256113, 11,RETIREES,Budget,256
256114, 8,OLDER FAMILIES,Budget,256
256115, 9,RETIREES,Mainstream,256
256116, 15,NEW FAMILIES,Budget,256
256118,4,YOUNG SINGLES/COUPLES,Budget,256
256119, 5,RETIREES,Premium,256
256120, 2,OLDER FAMILIES,Mainstream,256
256123,10,YOUNG SINGLES/COUPLES,Mainstream,256
256124, 9,YOUNG FAMILIES,Mainstream,256
256125, 4,MIDAGE SINGLES/COUPLES,Budget,256
256128,7,YOUNG SINGLES/COUPLES,Mainstream,256
256129, 9,RETIREES,Mainstream,256
256130,8,YOUNG SINGLES/COUPLES,Premium,256
256132,10,YOUNG SINGLES/COUPLES,Mainstream,256
256134, 10,OLDER SINGLES/COUPLES,Budget,256
256135, 2,OLDER FAMILIES,Premium,256
256136, 2,OLDER SINGLES/COUPLES,Mainstream,256
256137, 7,YOUNG FAMILIES,Mainstream,256
256138, 9,MIDAGE SINGLES/COUPLES,Budget,256
256139,9,YOUNG SINGLES/COUPLES,Budget,256
256140,10,YOUNG SINGLES/COUPLES,Mainstream,256
256142, 1,RETIREES,Mainstream,256
256143, 12,OLDER FAMILIES,Budget,256
256145,7,YOUNG SINGLES/COUPLES,Mainstream,256
256146,3,YOUNG SINGLES/COUPLES,Mainstream,256
256147, 12,NEW FAMILIES,Budget,256
256148, 12,NEW FAMILIES,Budget,256
256149, 2,OLDER FAMILIES,Mainstream,256
256150, 15,MIDAGE SINGLES/COUPLES,Budget,256
256151, 10,NEW FAMILIES,Budget,256
256154, 8,OLDER SINGLES/COUPLES,Premium,256
256155, 15,RETIREES,Mainstream,256
256156, 1,MIDAGE SINGLES/COUPLES,Budget,256
256157,3,YOUNG SINGLES/COUPLES,Mainstream,256
256158,8,YOUNG SINGLES/COUPLES,Budget,256
256159, 10,OLDER FAMILIES,Budget,256
256161, 15,OLDER SINGLES/COUPLES,Premium,256
256162,10,YOUNG SINGLES/COUPLES,Mainstream,256
256165, 11,OLDER SINGLES/COUPLES,Budget,256
256167, 5,OLDER SINGLES/COUPLES,Budget,256
256168, 9,OLDER SINGLES/COUPLES,Budget,256
256171, 14,OLDER FAMILIES,Mainstream,256
256173, 1,YOUNG FAMILIES,Budget,256
256175,8,YOUNG SINGLES/COUPLES,Mainstream,256
256176, 2,MIDAGE SINGLES/COUPLES,Budget,256
256177, 1,OLDER FAMILIES,Budget,256
256178, 1,RETIREES,Mainstream,256
256179, 4,OLDER FAMILIES,Premium,256
256181,3,YOUNG SINGLES/COUPLES,Mainstream,256
256182, 11,OLDER SINGLES/COUPLES,Budget,256
256184, 11,NEW FAMILIES,Mainstream,256
256185, 3,MIDAGE SINGLES/COUPLES,Budget,256
256186, 8,RETIREES,Mainstream,256
256187, 4,OLDER FAMILIES,Budget,256
256188, 2,RETIREES,Premium,256
256190,8,YOUNG SINGLES/COUPLES,Mainstream,256
256193,4,YOUNG SINGLES/COUPLES,Mainstream,256
256195,7,YOUNG SINGLES/COUPLES,Mainstream,256
256196,5,YOUNG SINGLES/COUPLES,Premium,256
256197, 4,OLDER FAMILIES,Mainstream,256
256198, 9,RETIREES,Mainstream,256
256200, 10,YOUNG FAMILIES,Premium,256
256201, 13,RETIREES,Mainstream,256
256202, 12,OLDER SINGLES/COUPLES,Budget,256
256203, 1,YOUNG FAMILIES,Premium,256
256204, 5,YOUNG FAMILIES,Budget,256
256205,5,YOUNG SINGLES/COUPLES,Mainstream,256
256206, 4,OLDER SINGLES/COUPLES,Budget,256
256208, 2,OLDER SINGLES/COUPLES,Mainstream,256
256209,9,YOUNG SINGLES/COUPLES,Budget,256
256210, 15,RETIREES,Mainstream,256
256211, 2,RETIREES,Budget,256
256212, 6,RETIREES,Budget,256
256214, 3,OLDER FAMILIES,Mainstream,256
256215, 5,YOUNG FAMILIES,Budget,256
256217, 7,YOUNG FAMILIES,Budget,256
256220,5,YOUNG SINGLES/COUPLES,Budget,256
256221, 13,RETIREES,Mainstream,256
256222, 7,RETIREES,Premium,256
256223, 13,NEW FAMILIES,Mainstream,256
256227, 1,MIDAGE SINGLES/COUPLES,Premium,256
256228, 10,OLDER SINGLES/COUPLES,Mainstream,256
256231, 13,RETIREES,Mainstream,256
256233, 9,OLDER FAMILIES,Budget,256
256234,4,YOUNG SINGLES/COUPLES,Mainstream,256
256236, 15,RETIREES,Budget,256
256237,8,YOUNG SINGLES/COUPLES,Premium,256
256238, 14,OLDER FAMILIES,Mainstream,256
256240, 8,RETIREES,Mainstream,256
256241, 4,MIDAGE SINGLES/COUPLES,Mainstream,256
256242, 4,OLDER SINGLES/COUPLES,Budget,256
256243, 1,YOUNG FAMILIES,Mainstream,256
256244, 12,NEW FAMILIES,Mainstream,256
256245, 14,RETIREES,Budget,256
256248, 8,RETIREES,Premium,256
256250,1,YOUNG SINGLES/COUPLES,Budget,256
256251,10,YOUNG SINGLES/COUPLES,Premium,256
256252, 1,MIDAGE SINGLES/COUPLES,Mainstream,256
256253, 10,RETIREES,Mainstream,256
256254, 14,NEW FAMILIES,Premium,256
256255, 3,YOUNG FAMILIES,Budget,256
256257, 2,YOUNG FAMILIES,Premium,256
256258,4,YOUNG SINGLES/COUPLES,Mainstream,256
256259, 3,MIDAGE SINGLES/COUPLES,Mainstream,256
256261, 15,RETIREES,Mainstream,256
256262, 3,RETIREES,Budget,256
256263,6,YOUNG SINGLES/COUPLES,Mainstream,256
256270,5,YOUNG SINGLES/COUPLES,Budget,256
256271, 11,OLDER SINGLES/COUPLES,Premium,256
256272, 1,YOUNG FAMILIES,Budget,256
256273, 10,OLDER SINGLES/COUPLES,Budget,256
256274, 8,OLDER SINGLES/COUPLES,Premium,256
256276, 4,RETIREES,Mainstream,256
256277, 10,OLDER SINGLES/COUPLES,Budget,256
256278, 14,RETIREES,Mainstream,256
256281, 8,RETIREES,Budget,256
256283, 3,OLDER FAMILIES,Budget,256
256284, 4,YOUNG FAMILIES,Mainstream,256
256288,4,YOUNG SINGLES/COUPLES,Budget,256
256289, 15,MIDAGE SINGLES/COUPLES,Premium,256
256292, 13,NEW FAMILIES,Budget,256
256293,3,YOUNG SINGLES/COUPLES,Budget,256
256294, 10,YOUNG FAMILIES,Premium,256
256296, 10,OLDER FAMILIES,Budget,256
256299, 1,OLDER SINGLES/COUPLES,Mainstream,256
256301,9,YOUNG SINGLES/COUPLES,Budget,256
256302, 4,OLDER FAMILIES,Budget,256
256303, 5,MIDAGE SINGLES/COUPLES,Premium,256
256305,9,YOUNG SINGLES/COUPLES,Mainstream,256
256306, 15,RETIREES,Mainstream,256
256308,3,YOUNG SINGLES/COUPLES,Budget,256
256309, 2,MIDAGE SINGLES/COUPLES,Mainstream,256
256313, 7,RETIREES,Mainstream,256
256315, 10,OLDER FAMILIES,Premium,256
256317, 11,NEW FAMILIES,Budget,256
256318,6,YOUNG SINGLES/COUPLES,Premium,256
256319, 2,MIDAGE SINGLES/COUPLES,Premium,256
256320,8,YOUNG SINGLES/COUPLES,Budget,256
256323,1,YOUNG SINGLES/COUPLES,Mainstream,256
256324, 1,OLDER SINGLES/COUPLES,Mainstream,256
256325, 2,OLDER SINGLES/COUPLES,Mainstream,256
256326, 5,MIDAGE SINGLES/COUPLES,Premium,256
256327,9,YOUNG SINGLES/COUPLES,Budget,256
256329, 9,OLDER SINGLES/COUPLES,Premium,256
256330, 1,OLDER SINGLES/COUPLES,Mainstream,256
256331, 12,RETIREES,Mainstream,256
256333, 7,NEW FAMILIES,Budget,256
256334, 4,OLDER SINGLES/COUPLES,Premium,256
256335, 9,OLDER SINGLES/COUPLES,Mainstream,256
256336, 6,MIDAGE SINGLES/COUPLES,Mainstream,256
256337, 8,OLDER SINGLES/COUPLES,Premium,256
256339, 9,RETIREES,Budget,256
256340,8,YOUNG SINGLES/COUPLES,Mainstream,256
256341, 11,OLDER FAMILIES,Budget,256
256342, 15,OLDER FAMILIES,Budget,256
256343, 13,NEW FAMILIES,Budget,256
256344, 5,RETIREES,Mainstream,256
256345, 1,OLDER SINGLES/COUPLES,Mainstream,256
256347, 3,OLDER SINGLES/COUPLES,Mainstream,256
256348,9,YOUNG SINGLES/COUPLES,Mainstream,256
256349,3,YOUNG SINGLES/COUPLES,Mainstream,256
256351,3,YOUNG SINGLES/COUPLES,Budget,256
256352,10,YOUNG SINGLES/COUPLES,Premium,256
256353, 14,RETIREES,Mainstream,256
256355, 13,OLDER SINGLES/COUPLES,Premium,256
256356, 11,OLDER FAMILIES,Budget,256
256357,5,YOUNG SINGLES/COUPLES,Mainstream,256
256359, 8,RETIREES,Mainstream,256
256362,8,YOUNG SINGLES/COUPLES,Mainstream,256
256363,1,YOUNG SINGLES/COUPLES,Mainstream,256
256364, 5,OLDER FAMILIES,Premium,256
256366,1,YOUNG SINGLES/COUPLES,Budget,256
256367, 3,MIDAGE SINGLES/COUPLES,Budget,256
256368, 12,MIDAGE SINGLES/COUPLES,Mainstream,256
256369, 8,RETIREES,Mainstream,256
256370, 6,OLDER FAMILIES,Premium,256
256372,6,YOUNG SINGLES/COUPLES,Premium,256
256373, 13,NEW FAMILIES,Budget,256
256374,7,YOUNG SINGLES/COUPLES,Mainstream,256
256375, 9,RETIREES,Budget,256
256376, 11,MIDAGE SINGLES/COUPLES,Mainstream,256
256377, 13,MIDAGE SINGLES/COUPLES,Budget,256
256379, 12,MIDAGE SINGLES/COUPLES,Premium,256
256382, 14,OLDER SINGLES/COUPLES,Premium,256
256383,10,YOUNG SINGLES/COUPLES,Mainstream,256
256384, 11,OLDER FAMILIES,Mainstream,256
256385, 14,RETIREES,Budget,256
256387, 9,OLDER SINGLES/COUPLES,Mainstream,256
256390,3,YOUNG SINGLES/COUPLES,Budget,256
256394, 15,MIDAGE SINGLES/COUPLES,Budget,256
256395, 12,NEW FAMILIES,Budget,256
256396, 4,OLDER SINGLES/COUPLES,Mainstream,256
256397, 1,OLDER SINGLES/COUPLES,Budget,256
256398, 6,NEW FAMILIES,Budget,256
256400,6,YOUNG SINGLES/COUPLES,Budget,256
256402, 15,OLDER FAMILIES,Budget,256
256407, 5,RETIREES,Premium,256
256408, 12,RETIREES,Budget,256
256409, 1,OLDER SINGLES/COUPLES,Budget,256
256411, 5,YOUNG FAMILIES,Mainstream,256
256413,9,YOUNG SINGLES/COUPLES,Mainstream,256
256416,9,YOUNG SINGLES/COUPLES,Mainstream,256
256417, 8,OLDER SINGLES/COUPLES,Premium,256
256419,8,YOUNG SINGLES/COUPLES,Mainstream,256
256423, 3,OLDER FAMILIES,Premium,256
256426, 11,OLDER FAMILIES,Budget,256
256427,7,YOUNG SINGLES/COUPLES,Budget,256
256428, 13,MIDAGE SINGLES/COUPLES,Mainstream,256
256429, 7,MIDAGE SINGLES/COUPLES,Premium,256
256430, 13,OLDER SINGLES/COUPLES,Mainstream,256
256431,8,YOUNG SINGLES/COUPLES,Budget,256
256433,4,YOUNG SINGLES/COUPLES,Budget,256
256434, 6,OLDER SINGLES/COUPLES,Premium,256
256435, 9,NEW FAMILIES,Premium,256
256437,2,YOUNG SINGLES/COUPLES,Premium,256
256439, 12,OLDER SINGLES/COUPLES,Premium,256
256440, 9,OLDER SINGLES/COUPLES,Budget,256
256441,6,YOUNG SINGLES/COUPLES,Premium,256
256442,5,YOUNG SINGLES/COUPLES,Budget,256
256443, 7,OLDER SINGLES/COUPLES,Premium,256
256445, 4,MIDAGE SINGLES/COUPLES,Premium,256
256446, 14,MIDAGE SINGLES/COUPLES,Premium,256
256447, 10,RETIREES,Budget,256
256448,6,YOUNG SINGLES/COUPLES,Premium,256
256450, 10,OLDER SINGLES/COUPLES,Budget,256
256452, 4,OLDER SINGLES/COUPLES,Budget,256
256453,3,YOUNG SINGLES/COUPLES,Mainstream,256
256454,2,YOUNG SINGLES/COUPLES,Premium,256
256457, 14,MIDAGE SINGLES/COUPLES,Mainstream,256
256460, 7,RETIREES,Mainstream,256
256461,10,YOUNG SINGLES/COUPLES,Budget,256
256462, 7,RETIREES,Budget,256
256463, 3,YOUNG FAMILIES,Premium,256
256464,4,YOUNG SINGLES/COUPLES,Mainstream,256
256465, 3,RETIREES,Budget,256
256466, 15,RETIREES,Mainstream,256
256469, 6,OLDER FAMILIES,Mainstream,256
256470,7,YOUNG SINGLES/COUPLES,Premium,256
256472, 5,YOUNG FAMILIES,Premium,256
256473, 15,OLDER FAMILIES,Mainstream,256
256474,7,YOUNG SINGLES/COUPLES,Premium,256
256475, 1,OLDER SINGLES/COUPLES,Budget,256
256476,9,YOUNG SINGLES/COUPLES,Mainstream,256
256480,4,YOUNG SINGLES/COUPLES,Budget,256
256481, 14,OLDER SINGLES/COUPLES,Premium,256
256482, 12,OLDER SINGLES/COUPLES,Premium,256
256483, 9,RETIREES,Mainstream,256
256484, 14,OLDER SINGLES/COUPLES,Premium,256
256485, 6,RETIREES,Premium,256
256486, 7,RETIREES,Mainstream,256
256487, 2,NEW FAMILIES,Budget,256
256488, 11,OLDER SINGLES/COUPLES,Premium,256
256489, 6,OLDER FAMILIES,Mainstream,256
256490, 8,OLDER SINGLES/COUPLES,Mainstream,256
256492, 12,NEW FAMILIES,Mainstream,256
256493, 14,NEW FAMILIES,Budget,256
256495, 10,YOUNG FAMILIES,Premium,256
256497, 5,OLDER FAMILIES,Mainstream,256
256500, 1,RETIREES,Budget,256
257000, 1,YOUNG FAMILIES,Budget,257
257001, 6,OLDER FAMILIES,Mainstream,257
257002, 6,RETIREES,Mainstream,257
257003, 14,OLDER FAMILIES,Premium,257
257004, 3,MIDAGE SINGLES/COUPLES,Premium,257
257005, 11,RETIREES,Mainstream,257
257006, 10,YOUNG FAMILIES,Mainstream,257
257008, 5,OLDER SINGLES/COUPLES,Premium,257
257009, 8,YOUNG FAMILIES,Budget,257
257010, 7,YOUNG FAMILIES,Premium,257
257011, 8,YOUNG FAMILIES,Budget,257
257012, 5,OLDER SINGLES/COUPLES,Premium,257
257013,1,YOUNG SINGLES/COUPLES,Budget,257
257014, 5,OLDER SINGLES/COUPLES,Mainstream,257
257015, 3,RETIREES,Mainstream,257
257016, 6,OLDER FAMILIES,Budget,257
257017, 4,OLDER SINGLES/COUPLES,Premium,257
257018, 13,OLDER SINGLES/COUPLES,Mainstream,257
257019, 12,RETIREES,Mainstream,257
257020, 5,OLDER FAMILIES,Budget,257
257021, 4,YOUNG FAMILIES,Mainstream,257
257022, 9,YOUNG FAMILIES,Budget,257
257023,10,YOUNG SINGLES/COUPLES,Mainstream,257
257024, 8,OLDER FAMILIES,Budget,257
257025, 2,RETIREES,Mainstream,257
257026, 6,OLDER FAMILIES,Mainstream,257
257027, 14,RETIREES,Mainstream,257
257028, 6,RETIREES,Budget,257
257029, 11,OLDER FAMILIES,Mainstream,257
